,x,y,rightColor,badColor
0,-1.2362355337249913,-0.06837090456826529,0,0
1,-0.6735250912099644,0.7867612475482676,0,0
2,-0.2778829222719693,0.8999737793531921,0,0
3,-0.01228711242752287,0.3884884626686816,1,0
4,0.194276443288838,-0.10969699455947488,1,0
5,1.509929946506145,-0.29747171487043905,1,1
6,1.8910598781333074,0.09479548745079378,1,1
7,0.37306113387174983,-0.05868548747011482,1,0
8,0.5262806107235285,1.054646264159132,0,0
9,1.8376528797094058,0.6263663788090843,1,1
10,1.6964078316569235,-0.16920735921886632,1,1
11,-1.1336867922989036,0.1038830051585189,0,0
12,0.676638720030561,-0.4957276397268584,1,1
13,0.6334036932351668,0.5259689495375763,0,0
14,-1.0746888075500702,0.2433044238971645,0,0
15,-0.2951270712704509,0.8548659841065718,0,0
16,0.22341912533994335,0.15891428296834814,1,0
17,-0.7440961965168891,0.7237813520432559,0,0
18,0.8987219594492264,0.2929865999164361,0,1
19,0.17600703616168778,-0.19185757582690477,1,0
20,1.558108729513789,-0.5025167149575376,1,1
21,0.8153102434130369,0.6621005329091142,0,1
22,-0.5166942084631194,0.8879914419774031,0,0
23,1.3810835817824554,-0.4326211237888368,1,1
24,0.14412505591664923,0.8969825022965878,0,0
25,-0.11919444288183845,0.37693878137154857,1,0
26,-0.01095508168089633,0.4195867612464222,1,0
27,0.09612736218209705,1.0331355613792166,0,0
28,1.1011744063630093,-0.5973111591943463,1,1
29,0.43142164865304156,-0.507659739169262,1,1
30,1.0027032577433541,-0.5714749395614036,1,1
31,0.2619375211285831,1.1561734225380687,0,0
32,0.23130544295002445,0.8448900563290414,0,0
33,1.6354718397026609,-0.11591064723369876,1,1
34,1.193152023064699,-0.46769641693526737,1,1
35,0.935413588270253,0.1395358180507213,0,1
36,1.832548975043158,-0.06796846633674997,1,1
37,0.6458085974042431,-0.4127037409300087,1,1
38,0.6826975256067028,-0.47636641152276604,1,1
39,0.9849017859239323,0.060751408123270303,0,1
40,-1.2168560598604221,0.40215740446073367,0,0
41,0.5945305823038476,0.6982124728902586,0,0
42,1.7486409279463928,-0.1232734083148663,1,1
43,0.7871558831518812,-0.3388794484679949,1,1
44,-0.15621051089733093,1.0937221560984265,0,0
45,0.023565757313220168,0.558545399080731,1,0
46,1.1614872260392808,-0.516145415646074,1,1
47,-1.0722903014477247,-0.010825691735581539,0,0
48,-0.6732325205863146,0.8084946061964872,0,0
49,0.01115985567051131,0.08603640087509778,1,0
50,1.8281071015379495,0.03598642030409674,1,1
51,0.14916883130620787,0.8915455522883893,0,0
52,-0.5292810933295323,0.8894573008384794,0,0
53,0.5605983446900702,0.85396459678607,0,0
54,0.5095923639425989,0.6375973104373092,0,0
55,0.5427502542852471,-0.14661968650832335,1,1
56,1.5765510492285453,-0.40869788610263014,1,1
57,0.7336719098834195,-0.42764675908471295,1,1
58,0.37759364826604624,0.966068706019537,0,0
59,0.8734822499563889,0.5303448360474023,0,1
60,0.7085761669368216,0.7253521260596016,0,0
61,-0.381094556414326,1.232490246815718,0,0
62,0.834961052309434,0.5959697449626005,0,1
63,-0.8648347753170837,0.21126809584425982,0,0
64,0.534028132985505,0.5810134917573828,0,0
65,-0.5716716938507611,0.9030744112967646,0,0
66,1.3995698293014691,-0.6560233347785633,1,1
67,-0.8737221448799424,0.5677391383614314,0,0
68,-0.9148026449271154,0.13212873195342872,0,0
69,1.2877199314732448,-0.38208971662829816,1,1
70,0.803968544235111,0.7926706086127802,0,1
71,-0.2890959349473084,1.054755798725599,0,0
72,1.975489848245792,0.23478107900005296,1,1
73,1.935918532762134,-0.2038292826478227,1,1
74,0.02513508765879394,0.5676305172760737,1,0
75,-0.11259429494350132,1.0956944444453418,0,0
76,0.8635479603869698,-0.00042013698293533186,0,1
77,0.2200588068775911,-0.2113779909142947,1,0
78,-0.6538600295126145,0.7316037460592935,0,0
79,0.7837525547476488,-0.5522640397378888,1,1
80,1.8499314945721055,0.0047626096651145556,1,1
81,2.0029159330777073,0.2678801075824896,1,1
82,0.09573206718834228,0.49688104000455846,1,0
83,0.10446364825111024,-0.2447573775417398,1,0
84,1.7095695717070798,-0.5308569161388438,1,1
85,0.23031091416901792,0.05671723796636541,1,0
86,0.5386762486488421,-0.3714793258268921,1,1
87,0.36816358344731737,-0.07737877499245704,1,0
88,0.35839180899670325,-0.37142639651354675,1,1
89,1.7431938916547514,-0.17456794948930904,1,1
90,0.5619815956276693,1.0135487720138077,0,0
91,1.9950843559798348,-0.11310313123900792,1,1
92,-0.9516037823115848,0.02995598168132839,0,0
93,0.2101353052573336,-0.06742695839669959,1,0
94,0.004585498892465942,0.9327236965397326,0,0
95,1.2235883317470186,-0.3771402031948819,1,1
96,1.0897775360469646,-0.5142880362554578,1,1
97,2.0480272421265004,0.12528520214917696,1,1
98,1.7081216978966325,-0.28112716321418874,1,1
99,0.777313259107716,0.7096557248355482,0,1
100,1.7837171231194342,-0.16049226897990945,1,1
101,-0.7775342632628445,0.7719728549126909,0,0
102,0.7853801056012405,-0.6028762006567965,1,1
103,0.10357445366371061,0.3243291282880946,1,0
104,1.307051733603914,-0.38425459220433494,1,1
105,0.3357879303447217,-0.3537144844570462,1,1
106,-0.6262865234540638,0.6499408791443297,0,0
107,-0.8453539843205414,0.6048567796782449,0,0
108,-0.40724223631752865,0.8015786616884721,0,0
109,0.7756004195416573,0.6129421927761887,0,1
110,0.45225845207878124,-0.12150659431172556,1,1
111,0.13254064491292217,-0.10632080718709669,1,0
112,0.7558122512703231,-0.41167783744223946,1,1
113,0.08126033755376527,1.0707252226707533,0,0
114,-0.7450392171042763,0.5739156270732213,0,0
115,0.7842957940514149,0.34992552800502086,0,1
116,0.07634046756267769,0.5784478612603717,1,0
117,0.96422695727362,0.1722727280852206,0,1
118,0.7672585946537069,-0.5288324569805474,1,1
119,0.13402106845400186,-0.17689996403776442,1,0
120,1.3849963667343548,-0.4553318921404169,1,1
121,-1.029144368276505,0.15803279501306292,0,0
122,1.6956286632530801,-0.16322518785387555,1,1
123,-0.9162272342259783,0.2695733395857303,0,0
124,-0.13421261784589872,1.095166234820861,0,0
125,0.8967347174814121,0.4401631477359643,0,1
126,1.8450604852870263,-0.12035251725469574,1,1
127,0.9010897518813199,-0.4386702396415041,1,1
128,0.7822033751906884,0.6177442957897862,0,1
129,0.6195858832089408,-0.527624035490131,1,1
130,0.30646040206785546,0.9487057185049587,0,0
131,0.018837328776116935,-0.13357600678114148,1,0
132,0.29756048856432904,0.8726338664979401,0,0
133,-0.7371455552112339,0.5740758661189869,0,0
134,-1.0560334566263898,0.42040212106010594,0,0
135,2.043875539244299,0.37587145940147715,1,1
136,1.0224541428245297,-0.4926308759572979,1,1
137,0.8951570351233211,-0.5901591349063904,1,1
138,1.0091887016198853,-0.5864928601410924,1,1
139,0.8832132473232144,-0.49914591730704905,1,1
140,1.2138859091726886,0.1790626228794017,0,1
141,1.6251859847032235,-0.08123391956498957,1,1
142,-0.030501438743871102,0.5489460478377166,1,0
143,-0.22077751550173436,0.12752176220174988,1,0
144,1.1828986971725906,-0.45354205084130783,1,1
145,-0.9756388495881572,0.056786631310738536,0,0
146,1.6743027002701913,-0.1260556176989854,1,1
147,0.5475315462698215,-0.39607906140455673,1,1
148,0.13362258972533328,0.958579311507833,0,0
149,0.7817390127888596,0.6785187366786808,0,1
150,1.3703267209669634,-0.4116355980802923,1,1
151,0.6995422523967534,0.6642866840900622,0,0
152,1.6870660743249544,-0.22498370331272155,1,1
153,0.842439489270102,0.5585094765148888,0,1
154,0.4449999740825522,0.8404847472282209,0,0
155,1.4301417297961858,-0.5547291502698724,1,1
156,1.2481036549647602,-0.3992387185960565,1,1
157,-0.13790319412128682,1.0389845767629162,0,0
158,0.04436770850691782,0.1210768010774258,1,0
159,0.7346580653111128,-0.49109051660890474,1,1
160,-0.9964973510978358,0.0234780118558127,0,0
161,-0.21988620699387057,0.944275416470015,0,0
162,0.43267691281316534,-0.5141765504695177,1,1
163,-0.8216105538452719,0.0447578843492585,0,0
164,-0.9392729596271772,0.5758163120213169,0,0
165,-0.9733654225288,0.7828336770952146,0,0
166,2.196759478325429,0.11089213244657625,1,1
167,-1.1453033289752947,0.03683382131523648,0,0
168,-0.8064971074531452,0.6720276468541412,0,0
169,0.6531188485537731,0.6940437067168517,0,0
170,0.35858291613451815,-0.3724673254750711,1,1
171,1.5825036013004778,-0.31673011475649276,1,1
172,-0.23968387433614613,1.0048276340142142,0,0
173,0.3908050728728073,-0.29359314552591775,1,1
174,0.48545140185432667,-0.34716512321899645,1,1
175,-0.47450766976083164,0.6910754990039885,0,0
176,-0.12219419448162845,1.1162772780095511,0,0
177,-0.16320501309066435,1.1521475076493592,0,0
178,0.7109168434613239,-0.3838236346261284,1,1
179,0.1488396349360994,-0.0998922485716831,1,0
180,0.8303749563892454,0.11077711570190274,0,1
181,1.8814469652776427,-0.06590017759831528,1,1
182,-0.6281718722805808,0.7870812272812163,0,0
183,0.46762751210044906,0.8060895744166371,0,0
184,1.4324775317700331,-0.24902988761957265,1,1
185,0.8089234077816885,0.5599348221779876,0,1
186,1.0181668732442197,0.21119384142393094,0,1
187,0.36541343588757624,0.8906911027649235,0,0
188,1.0661827245792814,0.06407543390295933,0,1
189,-0.936601665154081,0.5095177049845854,0,0
190,1.921503972916746,0.25172882431286436,1,1
191,1.3401811768526644,-0.512133295431755,1,1
192,0.2937605502819469,0.6231067325701154,0,0
193,0.7409704880636699,0.7960566167787715,0,0
194,1.7634991833992477,-0.1145787872204791,1,1
195,1.2031225983863536,-0.4827772389571454,1,1
196,1.0490550948674318,0.3619122139529228,0,1
197,0.5352023778947335,-0.5101736921144772,1,1
198,-0.1457585195966643,1.138202481579579,0,0
199,0.20562763416715113,0.2905197387872203,1,0
200,0.7351605240148065,0.11411483316846163,0,1
201,-0.07361748201406426,0.07575771436720982,1,0
202,0.37939466144396006,0.9924897021277654,0,0
203,0.9845647296752562,-0.6763476200223487,1,1
204,1.8773558236608459,0.12326359161529049,1,1
205,0.7416208994733119,0.5150152756152744,0,1
206,-0.4547425628833356,0.8522838947671247,0,0
207,1.9820567515361809,0.23555763972831076,1,1
208,-0.04407207234060041,1.0679287047386656,0,0
209,2.0289116081969443,0.06234547053678463,1,1
210,1.0128496317076308,0.3014349744839289,0,1
211,0.516752688489936,1.029830897395277,0,0
212,0.1805549961659274,0.9358792430607707,0,0
213,0.4782657980643713,-0.2699965027064817,1,1
214,0.9335973782040855,0.14064876398773038,0,1
215,-0.08998338784360155,1.0825392056407372,0,0
216,0.5712974452304099,0.9692843097629356,0,0
217,0.8747978170030446,0.1321820838651894,0,1
218,1.0702657564629434,-0.5945065365566694,1,1
219,1.1716809510193176,-0.5688906109362317,1,1
220,-1.088248853615777,0.2791893293220649,0,0
221,-0.569623569987022,0.8589386555800865,0,0
222,0.4424410248573969,0.7189656108843389,0,0
223,0.29403133798077313,0.027071941921809128,1,0
224,0.850917625724654,0.6591353794702417,0,1
225,1.383634980921979,-0.46716752133603023,1,1
226,0.07032306988797976,0.48685842496396436,1,0
227,-0.6417259904715188,0.9365616964569187,0,0
228,0.7391511832315448,0.8342398762007622,0,0
229,1.6048094260902253,-0.3816451726073069,1,1
230,-0.6995039191884227,0.7069197970658523,0,0
231,1.122591778475613,-0.40399570335871593,1,1
232,0.8574166578251512,-0.6312266295229203,1,1
233,0.314654731734737,-0.088442184183795,1,0
234,2.232486732053919,0.025772537458172762,1,1
235,-0.9263159524585033,0.010836789660485568,0,0
236,0.3123701498631621,0.7798794789887429,0,0
237,1.738507985732114,0.23172875664714263,1,1
238,1.836914824556733,-0.031117693341001937,1,1
239,1.0054782409154244,0.22126433008818064,0,1
240,0.1571478284159445,0.10668759874270448,1,0
241,0.7636823559344751,0.5656794481037885,0,1
242,0.7486534061341086,-0.4216446204828386,1,1
243,1.632437775134187,-0.26543297764514046,1,1
244,0.7295081610361701,-0.4623167531939937,1,1
245,0.20691902766611125,-0.06332161076590109,1,0
246,-0.9656005208763792,0.23205730189317067,0,0
247,1.8091052510623737,-0.18590952781561215,1,1
248,0.8390584839628386,0.041753838079550354,0,1
249,0.3674628370723443,1.1025315952994754,0,0
250,-0.49142792331708574,0.8975659797732591,0,0
251,1.0221975352534467,0.09053134213158964,0,1
252,0.09041564164616789,0.14247594664331711,1,0
253,0.08860220299665163,0.40406095960721333,1,0
254,0.17797453136509844,0.9454710756847875,0,0
255,-1.0675448211696308,0.342364810790087,0,0
256,1.9730706214885563,0.3760838327877427,1,1
257,0.20098403989462982,1.1868177199950174,0,0
258,-0.7584078065536924,0.21213817010667302,0,0
259,0.39343261011363384,0.7517658191643835,0,0
260,0.6346981991140682,-0.48120481876108084,1,1
261,0.4660226787352869,0.8149993186615831,0,0
262,-0.9930855795115807,0.08370355182790497,0,0
263,1.004033666787628,-0.4772779843022138,1,1
264,1.9861719179113708,0.07867209086190367,1,1
265,-0.7482152788452561,0.5348516222139186,0,0
266,1.5221646042732935,-0.38666291274595904,1,1
267,1.21991553474227,-0.5830925870775894,1,1
268,1.2379750382193244,-0.4720796181264439,1,1
269,1.337121402809704,-0.45636415717342305,1,1
270,-0.6980185483205896,0.8453525594382534,0,0
271,1.3353285423151329,-0.4639810487555779,1,1
272,1.0446797733930313,-0.5958926955166739,1,1
273,-0.8540169700452049,0.46596757050921944,0,0
274,1.050736912657565,-0.3768272185678747,1,1
275,0.6853398942457273,0.6904675159030309,0,0
276,0.5165892983015389,-0.39916550555650926,1,1
277,-0.642406568694279,0.8372806756327307,0,0
278,0.09553271642889732,-0.21649242947720437,1,0
279,0.09803974765612355,0.24623959397145012,1,0
280,-0.91982920348521,0.537963042655415,0,0
281,-0.6647675855082855,0.6906560868103812,0,0
282,0.7183919188531218,0.5110343831896844,0,1
283,1.9538337862004829,0.1735270837323702,1,1
284,0.1643413182086242,-0.023587065239367877,1,0
285,0.6686553149216634,0.5872060659904548,0,0
286,1.7645114734091525,-0.07488629902519534,1,1
287,-0.7460489110347844,0.6561147652573858,0,0
288,1.6789694838542184,-0.10516889390086849,1,1
289,0.9691478577778806,0.548996676940156,0,1
290,0.8511702840524622,0.5116334366622297,0,1
291,0.7206722248875588,0.6478996152976384,0,0
292,1.917878544936032,0.4335248636270152,1,1
293,0.508685780472022,0.6587728554289172,0,0
294,1.8022943611544422,0.3548213143602728,1,1
295,-0.4397168235582374,1.01895739692608,0,0
